Model,Corpus,MacroF1
SVM,Rwanda,0.5172881231900347
SVM,Rwanda,0.5318087422196804
SVM,Rwanda,0.5315072534784636
SVM,Rwanda,0.5685447240099513
SVM,Rwanda,0.5468339094698563
SVM,Rwanda,0.5567824794733451
SVM,Rwanda,0.5536435584084616
SVM,Rwanda,0.5419096076600478
SVM,Rwanda,0.5595116428254969
SVM,Rwanda,0.5763751247290604
SVM,Rwanda,0.5630699961874353
SVM,Rwanda,0.535869457985451
SVM,Rwanda,0.5756739553225668
SVM,Rwanda,0.5414773617173126
SVM,Rwanda,0.5559899383157791
SVM,Rwanda,0.5490510636464414
SVM,Rwanda,0.5471642420718195
SVM,Rwanda,0.5432840489830792
SVM,Rwanda,0.547150507770105
SVM,Rwanda,0.5247915837347805
SVM,Rwanda,0.5635795901995962
SVM,Rwanda,0.5405180852415333
SVM,Rwanda,0.4993382495690972
SVM,Rwanda,0.5561786125777759
SVM,Rwanda,0.5139642416642642
SVM,Rwanda,0.5365784551033423
SVM,Rwanda,0.5156260030433385
SVM,Rwanda,0.5114327107405515
SVM,Rwanda,0.5588706097817364
SVM,Rwanda,0.5615989522005755
SVM,Rwanda,0.6011294760587959
SVM,Rwanda,0.52445076794423
SVM,Rwanda,0.5448172916778826
SVM,Rwanda,0.537935067629785
SVM,Rwanda,0.534401783067017
SVM,Rwanda,0.5669812205036107
SVM,Rwanda,0.5481060779810896
SVM,Rwanda,0.5544735439900907
SVM,Rwanda,0.5701142912014564
SVM,Rwanda,0.5683927739812215
SVM,Rwanda,0.5438790679630747
SVM,Rwanda,0.5569438093682422
SVM,Rwanda,0.5638380236495915
SVM,Rwanda,0.5487570135661082
SVM,Rwanda,0.5700237226332655
SVM,Rwanda,0.5511000292126976
SVM,Rwanda,0.5773491813209056
SVM,Rwanda,0.5441482965323877
SVM,Rwanda,0.5418379381426656
SVM,Rwanda,0.5577425045213346
SVM,Rwanda,0.529849530380072
SVM,Rwanda,0.5450156919231258
SVM,Rwanda,0.5447018371013195
SVM,Rwanda,0.5157614859181133
SVM,Rwanda,0.5480545740194449
SVM,Rwanda,0.6015839424668755
SVM,Rwanda,0.5123775476108051
SVM,Rwanda,0.5499414993601794
SVM,Rwanda,0.5601857450530436
SVM,Rwanda,0.5423364905448927
SVM,Rwanda,0.5547666614319183
SVM,Rwanda,0.5820875691907608
SVM,Rwanda,0.5242842576760923
SVM,Rwanda,0.5287248046344185
SVM,Rwanda,0.5438201874725597
SVM,Rwanda,0.560865344135462
SVM,Rwanda,0.5628541909306058
SVM,Rwanda,0.548294662516915
SVM,Rwanda,0.5680615259389293
SVM,Rwanda,0.5609334462855907
SVM,Rwanda,0.551281175110282
SVM,Rwanda,0.5505039378725884
SVM,Rwanda,0.5822523098122044
SVM,Rwanda,0.5826376009369267
SVM,Rwanda,0.55440613913697
SVM,Rwanda,0.5701182962482515
SVM,Rwanda,0.5432344762358657
SVM,Rwanda,0.529490487376934
SVM,Rwanda,0.5556244583742038
SVM,Rwanda,0.5154288057516915
SVM,Rwanda,0.555095418032067
SVM,Rwanda,0.5149932890267019
SVM,Rwanda,0.5764469420299158
SVM,Rwanda,0.5707289183335564
SVM,Rwanda,0.5351543743366496
SVM,Rwanda,0.5531139122095577
SVM,Rwanda,0.5483842937467167
SVM,Rwanda,0.5288809776449961
SVM,Rwanda,0.562953122235472
SVM,Rwanda,0.535729373963224
SVM,Rwanda,0.5399566263882342
SVM,Rwanda,0.49502334116775953
SVM,Rwanda,0.5032806528046256
SVM,Rwanda,0.5512256279700749
SVM,Rwanda,0.5138028572894768
SVM,Rwanda,0.5318633477562077
SVM,Rwanda,0.5393531797014873
SVM,Rwanda,0.5328877665040576
SVM,Rwanda,0.5288648118097212
SVM,Rwanda,0.5269191059320824
SVM,Rwanda,0.5455532558570955
SVM,Rwanda,0.5099263968813965
SVM,Rwanda,0.5358874776366659
SVM,Rwanda,0.5186717203830754
SVM,Rwanda,0.5695899945491726
SVM,Rwanda,0.5576378876015398
SVM,Rwanda,0.5434995436953444
SVM,Rwanda,0.527615501543577
SVM,Rwanda,0.5216797880864309
SVM,Rwanda,0.49758795047381915
SVM,Rwanda,0.5456499792052467
SVM,Rwanda,0.5498833933853925
SVM,Rwanda,0.48605520569023664
SVM,Rwanda,0.538995841924607
SVM,Rwanda,0.5346429626220791
SVM,Rwanda,0.5794984009373844
SVM,Rwanda,0.5474136317804266
SVM,Rwanda,0.5434736561054477
SVM,Rwanda,0.5619094844518164
SVM,Rwanda,0.571192217781369
SVM,Rwanda,0.55673893100267
SVM,Rwanda,0.5734104906759864
SVM,Rwanda,0.5528629686821159
SVM,Rwanda,0.5485278401393178
SVM,Rwanda,0.5828386769782278
SVM,Rwanda,0.528107782271617
SVM,Rwanda,0.5639919246333351
SVM,Rwanda,0.5552865368256074
SVM,Rwanda,0.5212299380943847
SVM,Rwanda,0.5211311026104885
SVM,Rwanda,0.5581700293018844
SVM,Rwanda,0.5187530784112364
SVM,Rwanda,0.528768146766684
SVM,Rwanda,0.5547623433371403
SVM,Rwanda,0.5720936096660101
SVM,Rwanda,0.5598665726856978
SVM,Rwanda,0.5440653185001314
SVM,Rwanda,0.5385400901099198
SVM,Rwanda,0.5255573948360869
SVM,Rwanda,0.49507046919855047
SVM,Rwanda,0.5368923318240256
SVM,Rwanda,0.524179200198335
SVM,Rwanda,0.5528218410532615
SVM,Rwanda,0.5603946965581287
SVM,Rwanda,0.5842701282354159
SVM,Rwanda,0.5094839210819763
SVM,Rwanda,0.5485856842446503
SVM,Rwanda,0.5492551263813144
SVM,Rwanda,0.5433158287220545
SVM,Rwanda,0.5542935103519138
SVM,Rwanda,0.5392619324991775
SVM,Rwanda,0.5221905329895509
SVM,Rwanda,0.5519164464599298
SVM,Rwanda,0.5232794891650716
SVM,Rwanda,0.5702834914192807
SVM,Rwanda,0.5555282890288615
SVM,Rwanda,0.6084492060853568
SVM,Rwanda,0.5210240920233757
SVM,Rwanda,0.5484799679920505
SVM,Rwanda,0.5189187350453947
SVM,Rwanda,0.530533778846754
SVM,Rwanda,0.5762292855622133
SVM,Rwanda,0.5436522769147771
SVM,Rwanda,0.5154088803162793
SVM,Rwanda,0.5476613235380943
SVM,Rwanda,0.5844455996471938
SVM,Rwanda,0.5168698100878191
SVM,Rwanda,0.5635875734538817
SVM,Rwanda,0.549907149333919
SVM,Rwanda,0.5478256190292004
SVM,Rwanda,0.5316710482698358
SVM,Rwanda,0.5525960922871156
SVM,Rwanda,0.5607007254982124
SVM,Rwanda,0.5371296396876064
SVM,Rwanda,0.5915305784647414
SVM,Rwanda,0.5510445569456426
SVM,Rwanda,0.5180191747434483
SVM,Rwanda,0.538580024938819
SVM,Rwanda,0.5636561975039851
SVM,Rwanda,0.5433287438652764
SVM,Rwanda,0.5590929772978868
SVM,Rwanda,0.5114201268829679
SVM,Rwanda,0.5579843157887833
SVM,Rwanda,0.4986074770951544
SVM,Rwanda,0.5288712654684965
SVM,Rwanda,0.531999267369584
SVM,Rwanda,0.5492284277615104
SVM,Rwanda,0.5549088484202043
SVM,Rwanda,0.5296632965675435
SVM,Rwanda,0.5320537144282627
SVM,Rwanda,0.5640387595112089
SVM,Rwanda,0.5074497595877244
SVM,Rwanda,0.585568940832222
SVM,Rwanda,0.5893844284548442
SVM,Rwanda,0.5614627979527399
SVM,Rwanda,0.5512216244712179
SVM,Rwanda,0.510034696792641
SVM,Rwanda,0.49236161293270836
SVM,Rwanda,0.5376487737043437
SVM,Rwanda,0.5781507738365651
SVM,Rwanda,0.525919814639405
SVM,Rwanda,0.5390799278267124
SVM,Rwanda,0.5132745886956253
SVM,Rwanda,0.5632306523840498
SVM,Rwanda,0.5395803944412728
SVM,Rwanda,0.5819249353105586
SVM,Rwanda,0.5467166808157804
SVM,Rwanda,0.5176651732910481
SVM,Rwanda,0.5783171757914275
SVM,Rwanda,0.5449303099913027
SVM,Rwanda,0.5344128645420544
SVM,Rwanda,0.5364816515029126
SVM,Rwanda,0.5712218482408234
SVM,Rwanda,0.5694216880225886
SVM,Rwanda,0.4941627108736122
SVM,Rwanda,0.5752971794251271
SVM,Rwanda,0.5468929641678657
SVM,Rwanda,0.5509280959532252
SVM,Rwanda,0.5494619622701729
SVM,Rwanda,0.5116957083458816
SVM,Rwanda,0.5066732484040727
SVM,Rwanda,0.5393305717455996
SVM,Rwanda,0.5548542473098624
SVM,Rwanda,0.5645293535560473
SVM,Rwanda,0.5620375736417257
SVM,Rwanda,0.5400223230927401
SVM,Rwanda,0.5770828432845885
SVM,Rwanda,0.5582487892574376
SVM,Rwanda,0.526030177377534
SVM,Rwanda,0.5087027424064632
SVM,Rwanda,0.5346130648258971
SVM,Rwanda,0.5650942215020426
SVM,Rwanda,0.5287858327858078
SVM,Rwanda,0.5465180616926818
SVM,Rwanda,0.5777898029288098
SVM,Rwanda,0.5282618884039924
SVM,Rwanda,0.5174951585702839
SVM,Rwanda,0.5285232174167749
SVM,Rwanda,0.5287861073612984
SVM,Rwanda,0.531851069757119
SVM,Rwanda,0.5238010773727597
SVM,Rwanda,0.5145855178952123
SVM,Rwanda,0.5271660277813337
SVM,Rwanda,0.5328921131686758
SVM,Rwanda,0.5387976728807432
SVM,Rwanda,0.5141941407725161
SVM,Rwanda,0.5614877274452978
SVM,Rwanda,0.541392330709576
SVM,Rwanda,0.5752328485116612
SVM,Rwanda,0.5484452184535236
SVM,Rwanda,0.5779837617237183
SVM,Rwanda,0.5289536650980787
SVM,Rwanda,0.5411320255828606
SVM,Rwanda,0.581206261526623
SVM,Rwanda,0.5179759095586579
SVM,Rwanda,0.5214793193929939
SVM,Rwanda,0.5726129213948938
SVM,Rwanda,0.5490177163990149
SVM,Rwanda,0.5690509424413462
SVM,Rwanda,0.5769791440771289
SVM,Rwanda,0.5447799154139696
SVM,Rwanda,0.6011297369554679
SVM,Rwanda,0.5668606634350548
SVM,Rwanda,0.5376681773987916
SVM,Rwanda,0.5015952043967619
SVM,Rwanda,0.5249733032264696
SVM,Rwanda,0.4923012133900232
SVM,Rwanda,0.5596030385301021
SVM,Rwanda,0.4992260234159217
SVM,Rwanda,0.503497268875092
SVM,Rwanda,0.590724446556602
SVM,Rwanda,0.5704884664165234
SVM,Rwanda,0.5950008833599215
SVM,Rwanda,0.5301342173397536
SVM,Rwanda,0.5220080432338668
SVM,Rwanda,0.5084028165857725
SVM,Rwanda,0.5554981821325228
SVM,Rwanda,0.5502261282449206
SVM,Rwanda,0.5234559030930256
SVM,Rwanda,0.5119358263037082
SVM,Rwanda,0.5912767916510837
SVM,Rwanda,0.5475084817302811
SVM,Rwanda,0.602037352575035
SVM,Rwanda,0.5831426355363087
SVM,Rwanda,0.49321949806606974
SVM,Rwanda,0.5738310215865046
SVM,Rwanda,0.5337076004918194
SVM,Rwanda,0.545106708772401
SVM,Rwanda,0.556791463039991
SVM,Rwanda,0.5480889729622622
SVM,Rwanda,0.5448123174059316
SVM,Rwanda,0.5630923272835675
SVM,Rwanda,0.5641106532997547
SVM,Rwanda,0.5000603609171765
SVM,Rwanda,0.5186663534461136
SVM,Rwanda,0.5404781222039577
SVM,Rwanda,0.5025096595880532
SVM,Rwanda,0.539576743209162
SVM,Rwanda,0.5536282254262274
SVM,Rwanda,0.5492127244854386
SVM,Rwanda,0.5223756399587088
SVM,Rwanda,0.5352724835437671
SVM,Rwanda,0.5136937766297173
SVM,Rwanda,0.580623440192926
SVM,Rwanda,0.5436918738125862
SVM,Rwanda,0.5522475625225092
SVM,Rwanda,0.5851841545820042
SVM,Rwanda,0.5237766588964039
SVM,Rwanda,0.5528996431803327
SVM,Rwanda,0.5294277112252803
SVM,Rwanda,0.5420219196596024
SVM,Rwanda,0.5529303690203718
SVM,Rwanda,0.531175667116195
SVM,Rwanda,0.5122180359770487
SVM,Rwanda,0.5597784490023452
SVM,Rwanda,0.5641490132440614
SVM,Rwanda,0.547494281017566
SVM,Rwanda,0.5491964937208894
SVM,Rwanda,0.5301067400819973
SVM,Rwanda,0.5167284277660497
SVM,Rwanda,0.5359883341213579
SVM,Rwanda,0.5522100792915537
SVM,Rwanda,0.5305405564995839
SVM,Rwanda,0.5188802262736227
SVM,Rwanda,0.541601578504738
SVM,Rwanda,0.5538240178292066
SVM,Rwanda,0.5542868033129829
SVM,Rwanda,0.53748475862668
SVM,Rwanda,0.5512618131850424
SVM,Rwanda,0.5374713506772375
SVM,Rwanda,0.5818315765043295
SVM,Rwanda,0.508527359209515
SVM,Rwanda,0.5045802478641078
SVM,Rwanda,0.520041615416015
SVM,Rwanda,0.5505999342166703
SVM,Rwanda,0.5423866497896741
SVM,Rwanda,0.5676930099832972
SVM,Rwanda,0.5682292127319162
SVM,Rwanda,0.5541622170588715
SVM,Rwanda,0.5567004188941094
SVM,Rwanda,0.574337672990389
SVM,Rwanda,0.48782262305528307
SVM,Rwanda,0.5462786838861244
SVM,Rwanda,0.5175776086778636
SVM,Rwanda,0.5513129736449829
SVM,Rwanda,0.5353419957140226
SVM,Rwanda,0.561770475828342
SVM,Rwanda,0.557978931234771
SVM,Rwanda,0.5696935263927019
SVM,Rwanda,0.5485515987636687
SVM,Rwanda,0.5675105562025299
SVM,Rwanda,0.5460157720017126
SVM,Rwanda,0.5766709478920726
SVM,Rwanda,0.5386882837216018
SVM,Rwanda,0.5491362441195661
SVM,Rwanda,0.5424600296510442
SVM,Rwanda,0.5668971082589769
SVM,Rwanda,0.5604732221367246
SVM,Rwanda,0.5850187722924352
SVM,Rwanda,0.5293227943591684
SVM,Rwanda,0.5643577251545553
SVM,Rwanda,0.5570287113229266
SVM,Rwanda,0.5171644153923843
SVM,Rwanda,0.583428597163097
SVM,Rwanda,0.49603572550114533
SVM,Rwanda,0.5806511056542693
SVM,Rwanda,0.5643095268240111
SVM,Rwanda,0.5740205280589453
SVM,Rwanda,0.5079486004309894
SVM,Rwanda,0.5231216166813765
SVM,Rwanda,0.5497790851739738
SVM,Rwanda,0.5821907098092649
SVM,Rwanda,0.5608531101390205
SVM,Rwanda,0.5497620294994835
SVM,Rwanda,0.5339241187629903
SVM,Rwanda,0.5834744273701126
SVM,Rwanda,0.5717285294031723
SVM,Rwanda,0.5589798816037703
SVM,Rwanda,0.5769871614905263
SVM,Rwanda,0.5647660686924393
SVM,Rwanda,0.5326218045787593
SVM,Rwanda,0.521423743172166
SVM,Rwanda,0.5356514913950121
SVM,Rwanda,0.5307890688531189
SVM,Rwanda,0.5631637243793608
SVM,Rwanda,0.5470574057929848
SVM,Rwanda,0.5468378952063082
SVM,Rwanda,0.5555937030351986
SVM,Rwanda,0.5016731716460004
SVM,Rwanda,0.5595862328609372
SVM,Rwanda,0.6021828011175456
SVM,Rwanda,0.570178553373118
SVM,Rwanda,0.5521989978786536
SVM,Rwanda,0.5589679771610634
SVM,Rwanda,0.5305274131098789
SVM,Rwanda,0.5699538038310361
SVM,Rwanda,0.5545821749111118
SVM,Rwanda,0.5467502137657645
SVM,Rwanda,0.5225389046165151
SVM,Rwanda,0.5699569624001926
SVM,Rwanda,0.5449531616587979
SVM,Rwanda,0.5600059829790635
SVM,Rwanda,0.5867364824018274
SVM,Rwanda,0.5557937323481259
SVM,Rwanda,0.5648726728593317
SVM,Rwanda,0.5109506885673051
SVM,Rwanda,0.5607692675059187
SVM,Rwanda,0.5536437753984601
SVM,Rwanda,0.5533692261372479
SVM,Rwanda,0.5580077913660163
SVM,Rwanda,0.5855353091943234
SVM,Rwanda,0.5821011862555956
SVM,Rwanda,0.5144718951577868
SVM,Rwanda,0.5364567808685902
SVM,Rwanda,0.5677135948523876
SVM,Rwanda,0.59319339463316
SVM,Rwanda,0.562268424738536
SVM,Rwanda,0.5535732273437206
SVM,Rwanda,0.5485661150887369
SVM,Rwanda,0.5629695560924325
SVM,Rwanda,0.5188196300967867
SVM,Rwanda,0.5103089621510326
SVM,Rwanda,0.5211042302314485
SVM,Rwanda,0.5639680567962788
SVM,Rwanda,0.5207894688584956
SVM,Rwanda,0.5276486874876
SVM,Rwanda,0.5589332448428348
SVM,Rwanda,0.5401180942368519
SVM,Rwanda,0.5232434174592296
SVM,Rwanda,0.5323801268654637
SVM,Rwanda,0.5856775573346212
SVM,Rwanda,0.5274937320153844
SVM,Rwanda,0.5287574726258937
SVM,Rwanda,0.5544950187544563
SVM,Rwanda,0.524062605905278
SVM,Rwanda,0.5441812197858087
SVM,Rwanda,0.5463008975929138
SVM,Rwanda,0.5635984304808386
SVM,Rwanda,0.543468261509858
SVM,Rwanda,0.5435331846317122
SVM,Rwanda,0.544077595866062
SVM,Rwanda,0.5582441447018249
SVM,Rwanda,0.5172409937326001
SVM,Rwanda,0.5309778907657603
SVM,Rwanda,0.5802688271343859
SVM,Rwanda,0.5543732092375914
SVM,Rwanda,0.5529021189036625
SVM,Rwanda,0.5627522940612915
SVM,Rwanda,0.527061453203246
SVM,Rwanda,0.4928646740878159
SVM,Rwanda,0.5232108721671374
SVM,Rwanda,0.5034249336098804
SVM,Rwanda,0.5542144421651741
SVM,Rwanda,0.5646041098415533
SVM,Rwanda,0.5247016677422727
SVM,Rwanda,0.5257613629022643
SVM,Rwanda,0.5713687096884011
SVM,Rwanda,0.500775011293603
SVM,Rwanda,0.5400479527758882
SVM,Rwanda,0.5360065403910129
SVM,Rwanda,0.5683647761766991
SVM,Rwanda,0.5438552313833686
SVM,Rwanda,0.4935827359474352
SVM,Rwanda,0.539327880355777
SVM,Rwanda,0.5165999614514183
SVM,Rwanda,0.5019804973309586
SVM,Rwanda,0.5735355572107084
SVM,Rwanda,0.549077319448774
SVM,Rwanda,0.5804339518048085
SVM,Rwanda,0.54050652880027
SVM,Rwanda,0.5558064004967436
SVM,Rwanda,0.5611133499117491
SVM,Rwanda,0.5553731128973004
SVM,Rwanda,0.5512887397497069
SVM,Rwanda,0.5470809018124642
SVM,Rwanda,0.5455852398950198
SVM,Rwanda,0.5935558560733863
SVM,Rwanda,0.5367916877438929
SVM,Rwanda,0.5117060353172055
SVM,Rwanda,0.5467913822627236
SVM,Rwanda,0.5545279003586221
SVM,Rwanda,0.554426829653803
SVM,Rwanda,0.5250576472882349
SVM,Rwanda,0.5781557621736703
SVM,Rwanda,0.554140381386675
SVM,Rwanda,0.5809422946083934
SVM,Rwanda,0.5578120202762874
SVM,Rwanda,0.5654762781025181
SVM,Rwanda,0.5577800623589477
SVM,Rwanda,0.5284267161335601
SVM,Rwanda,0.5770985172778912
SVM,Rwanda,0.5451771024031601
SVM,Rwanda,0.555355852608826
SVM,Rwanda,0.550748032097529
SVM,Rwanda,0.5495677006056051
SVM,Rwanda,0.5292999256969037
SVM,Rwanda,0.5521771757941355
SVM,Rwanda,0.5573024060132522
SVM,Rwanda,0.57802346254784
SVM,Rwanda,0.5210970404942842
SVM,Rwanda,0.5280476669217752
SVM,Rwanda,0.5294433583828181
SVM,Rwanda,0.5337616667183055
SVM,Rwanda,0.5757277667812196
SVM,Rwanda,0.5494308907473325
SVM,Rwanda,0.5588520010487429
SVM,Rwanda,0.5437251855142304
SVM,Rwanda,0.5434662368642522
SVM,Rwanda,0.5419007569279242
SVM,Rwanda,0.5682058056072339
SVM,Rwanda,0.5292940849704483
SVM,Rwanda,0.5415024419944845
SVM,Rwanda,0.5535182300635655
SVM,Rwanda,0.5366831926233274
SVM,Rwanda,0.5201536477023531
SVM,Rwanda,0.5343132640326316
SVM,Rwanda,0.5300513488442917
SVM,Rwanda,0.5232746777230273
SVM,Rwanda,0.5123866649815716
SVM,Rwanda,0.5586202485980591
SVM,Rwanda,0.5122625811682863
SVM,Rwanda,0.5379416123445373
SVM,Rwanda,0.5510503079729161
SVM,Rwanda,0.5692573041538307
SVM,Rwanda,0.582904002807671
SVM,Rwanda,0.5301771662027924
SVM,Rwanda,0.5522502799659275
SVM,Rwanda,0.5229950071703587
SVM,Rwanda,0.5432723509881817
SVM,Rwanda,0.545026087952583
SVM,Rwanda,0.5518457305349689
SVM,Rwanda,0.5546372244513584
SVM,Rwanda,0.5966539472266098
SVM,Rwanda,0.5606669940173272
SVM,Rwanda,0.5382583418862402
SVM,Rwanda,0.5597231562139842
SVM,Rwanda,0.5846104060044629
SVM,Rwanda,0.5807241066910276
SVM,Rwanda,0.5458024533236167
SVM,Rwanda,0.5377043102076645
SVM,Rwanda,0.5255486144614778
SVM,Rwanda,0.5020522648816225
SVM,Rwanda,0.5469285854226987
SVM,Rwanda,0.5336058031351656
SVM,Rwanda,0.5592160885041072
SVM,Rwanda,0.5481291364570466
SVM,Rwanda,0.5539417035507765
SVM,Rwanda,0.5048227583940741
SVM,Rwanda,0.5144405465874452
SVM,Rwanda,0.5402438210791649
SVM,Rwanda,0.5338829120877249
SVM,Rwanda,0.5059739535200535
SVM,Rwanda,0.553575383556501
SVM,Rwanda,0.5299448830006825
SVM,Rwanda,0.4944305127251663
SVM,Rwanda,0.5043695415683999
SVM,Rwanda,0.5675520078542823
SVM,Rwanda,0.5423778726644549
SVM,Rwanda,0.5526129067234725
SVM,Rwanda,0.5333068608279034
SVM,Rwanda,0.5774715544463009
SVM,Rwanda,0.586174594643216
SVM,Rwanda,0.5477200768088657
SVM,Rwanda,0.5533895682397486
SVM,Rwanda,0.5258525134989931
SVM,Rwanda,0.5459179883567771
SVM,Rwanda,0.5295930195088822
SVM,Rwanda,0.5256676139032982
SVM,Rwanda,0.5622205669323946
SVM,Rwanda,0.4919105657105018
SVM,Rwanda,0.5308435520919352
SVM,Rwanda,0.5285744504518948
SVM,Rwanda,0.5665517087123241
SVM,Rwanda,0.567544700640649
SVM,Rwanda,0.5525217508601189
SVM,Rwanda,0.5758556565646901
SVM,Rwanda,0.5660521752806591
SVM,Rwanda,0.4988327736551478
SVM,Rwanda,0.5387695688478394
SVM,Rwanda,0.505249297458058
SVM,Rwanda,0.5573867321526748
SVM,Rwanda,0.5350705534342888
SVM,Rwanda,0.5212704493409529
SVM,Rwanda,0.541784871464516
SVM,Rwanda,0.5622448045909916
SVM,Rwanda,0.5561518870130003
SVM,Rwanda,0.574996746246422
SVM,Rwanda,0.58735348638905
SVM,Rwanda,0.5406724807739065
SVM,Rwanda,0.5299696918623301
SVM,Rwanda,0.5626472186167155
SVM,Rwanda,0.5667441843698162
SVM,Rwanda,0.5337294483310022
SVM,Rwanda,0.5669030698050492
SVM,Rwanda,0.5354850148933131
SVM,Rwanda,0.5381691204746443
SVM,Rwanda,0.5397139685974441
SVM,Rwanda,0.5447858597881561
SVM,Rwanda,0.5390620476908449
SVM,Rwanda,0.5288059349847701
SVM,Rwanda,0.5300997550173804
SVM,Rwanda,0.5349844116125368
SVM,Rwanda,0.5817505522752892
SVM,Rwanda,0.5068370251218698
SVM,Rwanda,0.571465330502731
SVM,Rwanda,0.5466586509903975
SVM,Rwanda,0.5576027550133942
SVM,Rwanda,0.5312692603862554
SVM,Rwanda,0.5649323053969811
SVM,Rwanda,0.5696986966161848
SVM,Rwanda,0.5189206612505582
SVM,Rwanda,0.5453158946800714
SVM,Rwanda,0.5344854812716462
SVM,Rwanda,0.5600270999606451
SVM,Rwanda,0.5739932462325307
SVM,Rwanda,0.571416697223277
SVM,Rwanda,0.5463216738149841
SVM,Rwanda,0.5696732852322106
SVM,Rwanda,0.5272802120189856
SVM,Rwanda,0.5866451375798567
SVM,Rwanda,0.5621766889919269
SVM,Rwanda,0.5214413627697485
SVM,Rwanda,0.47877298231022863
SVM,Rwanda,0.542571748293935
SVM,Rwanda,0.556392953427847
SVM,Rwanda,0.5112837895100913
SVM,Rwanda,0.5447830156452577
SVM,Rwanda,0.4805304539388503
SVM,Rwanda,0.5411535081301672
SVM,Rwanda,0.5059518321260592
SVM,Rwanda,0.5265003239648187
SVM,Rwanda,0.5369216993471315
SVM,Rwanda,0.5896039063724985
SVM,Rwanda,0.5260990580021572
SVM,Rwanda,0.49481365498934954
SVM,Rwanda,0.5543673217368346
SVM,Rwanda,0.5231527174958177
SVM,Rwanda,0.5595328456403267
SVM,Rwanda,0.5610224767284843
SVM,Rwanda,0.572615409902558
SVM,Rwanda,0.5484550532522171
SVM,Rwanda,0.5653270572098945
SVM,Rwanda,0.5639104771934029
SVM,Rwanda,0.5893924180204738
SVM,Rwanda,0.5080223844231909
SVM,Rwanda,0.5690746266571939
SVM,Rwanda,0.5021053633486386
SVM,Rwanda,0.5239793747558799
SVM,Rwanda,0.5437286982410692
SVM,Rwanda,0.4869771609547426
SVM,Rwanda,0.5122067364493871
SVM,Rwanda,0.5729475522717606
SVM,Rwanda,0.5288834867544843
SVM,Rwanda,0.5540158432218253
SVM,Rwanda,0.5465216858562517
SVM,Rwanda,0.5344024554274741
SVM,Rwanda,0.5288457608023346
SVM,Rwanda,0.5099587172823186
SVM,Rwanda,0.5196530956592509
SVM,Rwanda,0.5498771101277056
SVM,Rwanda,0.5450274056704663
SVM,Rwanda,0.5509962758474979
SVM,Rwanda,0.5463491926613734
SVM,Rwanda,0.5491204504932016
SVM,Rwanda,0.5757186382307559
SVM,Rwanda,0.5486898289684063
SVM,Rwanda,0.5515206174630979
SVM,Rwanda,0.546136724852164
SVM,Rwanda,0.5460634445223261
SVM,Rwanda,0.5747691915746777
SVM,Rwanda,0.5340319680358023
SVM,Rwanda,0.5274530369894036
SVM,Rwanda,0.5380002892187408
SVM,Rwanda,0.5605938142835852
SVM,Rwanda,0.534870540312403
SVM,Rwanda,0.5525253660399333
SVM,Rwanda,0.5703438137647362
SVM,Rwanda,0.5253645915924882
SVM,Rwanda,0.5491731828519177
SVM,Rwanda,0.5325791110450431
SVM,Rwanda,0.5619197644922383
SVM,Rwanda,0.525378619836481
SVM,Rwanda,0.5703946136227601
SVM,Rwanda,0.5173121720361662
SVM,Rwanda,0.5122475463893513
SVM,Rwanda,0.5107068141799361
SVM,Rwanda,0.5077696566765457
SVM,Rwanda,0.536192260686627
SVM,Rwanda,0.5361273759335774
SVM,Rwanda,0.5706172703256792
SVM,Rwanda,0.5540456978740987
SVM,Rwanda,0.5537686781355157
SVM,Rwanda,0.592919131445111
SVM,Rwanda,0.5250308836824186
SVM,Rwanda,0.5220432113686415
SVM,Rwanda,0.5447905300274861
SVM,Rwanda,0.538611069779773
SVM,Rwanda,0.5118357361384009
SVM,Rwanda,0.5359224908073742
SVM,Rwanda,0.5545414760712968
SVM,Rwanda,0.5711008210231892
SVM,Rwanda,0.565452665371299
SVM,Rwanda,0.5190413914080206
SVM,Rwanda,0.5679185189826954
SVM,Rwanda,0.5502688904827773
SVM,Rwanda,0.5422211140021703
SVM,Rwanda,0.5370682704370107
SVM,Rwanda,0.5123251130858889
SVM,Rwanda,0.5459436824509831
SVM,Rwanda,0.5608372346807278
SVM,Rwanda,0.5382001566569554
SVM,Rwanda,0.5521982893883968
SVM,Rwanda,0.5411869187860049
SVM,Rwanda,0.5550496725217081
SVM,Rwanda,0.5193902953096462
SVM,Rwanda,0.5658560774244537
SVM,Rwanda,0.5705523981728385
SVM,Rwanda,0.5389749163332622
SVM,Rwanda,0.544686546984769
SVM,Rwanda,0.5326254857049705
SVM,Rwanda,0.5557549793817508
SVM,Rwanda,0.5308045183166505
SVM,Rwanda,0.5075726058630537
SVM,Rwanda,0.5286856269013599
SVM,Rwanda,0.5715602162184241
SVM,Rwanda,0.4954863333112448
SVM,Rwanda,0.5396667986086517
SVM,Rwanda,0.5798463963054777
SVM,Rwanda,0.5583896229819707
SVM,Rwanda,0.5370139675028883
SVM,Rwanda,0.6152050672545054
SVM,Rwanda,0.5579770251772258
SVM,Rwanda,0.5066577978002357
SVM,Rwanda,0.5161716607890879
SVM,Rwanda,0.5689761729989357
SVM,Rwanda,0.5221035816462715
SVM,Rwanda,0.5624618881538591
SVM,Rwanda,0.5456990899282076
SVM,Rwanda,0.5251880919800067
SVM,Rwanda,0.554941667092832
